borough,quarter,date,Good_job_residual,Trust_MPS_residual,Fair_treatment_residual
Newham,Q2_2526,7/1/2025,-0.055905587,-0.012093102,-0.010310791
Newham,Q3_1516,10/1/2015,-0.013477033,,-0.005559027
Newham,Q3_1617,10/1/2016,0.04744451,-0.00030853,-0.005254686
Newham,Q3_1718,10/1/2017,0.201352556,0.091554205,0.088876167
Newham,Q3_1819,10/1/2018,0.04489417,0.063323039,0.12004579
Newham,Q3_1920,10/1/2019,0.056664977,0.044207457,0.110630601
Newham,Q3_2021,10/1/2020,-0.031574696,9.22E-05,0.037909438
Newham,Q3_2122,10/1/2021,-0.053371162,-0.015810593,-0.019381334
Newham,Q3_2223,10/1/2022,-0.070002653,-0.089122645,-0.161571393
Newham,Q3_2324,10/1/2023,-0.016473331,-0.057382227,-0.067195775
Newham,Q3_2425,10/1/2024,-0.045660205,-0.006976117,-0.03692724
Newham,Q3_2526,10/1/2025,-0.004883218,0.003411943,0.003329361
Newham,Q4_1415,1/1/2015,-0.079331537,,-0.067492485
Newham,Q4_1516,1/1/2016,-0.017831772,-0.022943732,0.003002815
Newham,Q4_1617,1/1/2017,0.035800189,-0.001129774,-0.015797725
Newham,Q4_1718,1/1/2018,0.147421005,0.084596189,0.104275253
Newham,Q4_1819,1/1/2019,0.031974508,0.056870404,0.105779054
Newham,Q4_1920,1/1/2020,0.043944079,-0.002145907,0.076429507
Newham,Q4_2021,1/1/2021,-0.064786358,0.013504875,0.036941242
Newham,Q4_2122,1/1/2022,-0.105178108,-0.086713059,-0.11997808
Newham,Q4_2223,1/1/2023,-0.034050211,-0.04114417,-0.122908104
Newham,Q4_2324,1/1/2024,-0.041633605,-0.044953921,-0.062202477
Newham,Q4_2425,1/1/2025,-0.059844729,-0.004060479,-0.011611698
Newham,Q4_2526,1/1/2026,-0.089729799,-0.063958522,-0.02799385
Redbridge,Q1_1516,4/1/2015,-0.044047542,,0.006236116
Redbridge,Q1_1617,4/1/2016,0.025461581,-0.024066583,-0.024004439
Redbridge,Q1_1718,4/1/2017,0.158077969,0.122520851,0.095686151
Redbridge,Q1_1819,4/1/2018,0.099496056,0.063624749,0.046381088
Redbridge,Q1_1920,4/1/2019,0.065413842,0.068231402,0.079281114
Redbridge,Q1_2021,4/1/2020,-0.012702458,0.036344492,0.065502648
Redbridge,Q1_2122,4/1/2021,-0.019750787,0.019779879,-0.023448773
Redbridge,Q1_2223,4/1/2022,-0.043350546,-0.053022325,-0.065212844
Redbridge,Q1_2324,4/1/2023,-0.03377846,-0.09557101,-0.070522018
Redbridge,Q1_2425,4/1/2024,-0.046587363,-0.047757578,-0.051898528
Redbridge,Q1_2526,4/1/2025,-0.064623858,-0.006229104,-0.010936308
Redbridge,Q2_1516,7/1/2015,-0.004511148,,0.016008925
Redbridge,Q2_1617,7/1/2016,0.023615581,-0.007719167,-0.03000855
Redbridge,Q2_1718,7/1/2017,0.197840952,0.120120767,0.120470526
Redbridge,Q2_1819,7/1/2018,0.046523528,0.031310808,0.054924393
Redbridge,Q2_1920,7/1/2019,0.071241394,0.084983394,0.067236395
Redbridge,Q2_2021,7/1/2020,-0.02011373,0.051712928,0.06147284
Redbridge,Q2_2122,7/1/2021,-0.065641302,-0.034805546,-0.066335435
Redbridge,Q2_2223,7/1/2022,-0.003277155,-0.050749614,-0.060077405
Redbridge,Q2_2324,7/1/2023,-0.033205771,-0.115125205,-0.08024137
Redbridge,Q2_2425,7/1/2024,-0.076404887,-0.035399952,-0.026709632
Redbridge,Q2_2526,7/1/2025,-0.054596587,-0.006207875,-0.020922944
Redbridge,Q3_1516,10/1/2015,-0.002138579,,-0.002828391
Redbridge,Q3_1617,10/1/2016,0.030798257,0.002303289,-0.016289713
Redbridge,Q3_1718,10/1/2017,0.151377749,0.085089538,0.087303216
Redbridge,Q3_1819,10/1/2018,0.087131909,0.059568818,0.080123058
Redbridge,Q3_1920,10/1/2019,0.071277086,0.082795598,0.072154413
Redbridge,Q3_2021,10/1/2020,-0.037340519,0.046087292,0.057931333
Redbridge,Q3_2122,10/1/2021,-0.028387242,-0.03915868,-0.092780564
Redbridge,Q3_2223,10/1/2022,-0.044495924,-0.053913935,-0.04577414
Redbridge,Q3_2324,10/1/2023,-0.060841623,-0.131069274,-0.09398334
Redbridge,Q3_2425,10/1/2024,-0.050405289,-0.000729613,0.006230487
Redbridge,Q3_2526,10/1/2025,-0.041814955,-0.024042536,-0.029559797
Redbridge,Q4_1415,1/1/2015,-0.08941991,,-0.006396627
Redbridge,Q4_1516,1/1/2016,0.016143354,-0.023535863,-0.023670334
Redbridge,Q4_1617,1/1/2017,0.027316003,-0.002623024,-0.003095675
Redbridge,Q4_1718,1/1/2018,0.147859802,0.09235102,0.075579237
Redbridge,Q4_1819,1/1/2019,0.028268866,0.032669452,0.0657797
Redbridge,Q4_1920,1/1/2020,0.064513902,0.077530852,0.078840097
Redbridge,Q4_2021,1/1/2021,-0.071766826,0.014857248,0.000861683
Redbridge,Q4_2122,1/1/2022,-0.050386439,-0.05849936,-0.078660802
Redbridge,Q4_2223,1/1/2023,-0.031231837,-0.079157453,-0.079075092
Redbridge,Q4_2324,1/1/2024,-0.054896567,-0.096441392,-0.061069949
Redbridge,Q4_2425,1/1/2025,-0.082431757,-0.010091521,-0.039663116
Redbridge,Q4_2526,1/1/2026,-0.144208771,-0.095965767,-0.03483763
Richmond upon Thames,Q1_1516,4/1/2015,0.015719286,,0.012082917
Richmond upon Thames,Q1_1617,4/1/2016,0.039782217,0.030135942,-0.007000857
Richmond upon Thames,Q1_1718,4/1/2017,0.18049157,0.082215105,0.08698537
Richmond upon Thames,Q1_1819,4/1/2018,0.130600136,0.120062,0.072499684
Richmond upon Thames,Q1_1920,4/1/2019,0.042111774,0.107095286,0.095095656
Richmond upon Thames,Q1_2021,4/1/2020,0.038411343,0.032614991,0.099751009
Richmond upon Thames,Q1_2122,4/1/2021,0.003659295,0.055821342,0.000934466
Richmond upon Thames,Q1_2223,4/1/2022,0.017552938,-0.081799752,-0.008187484
Richmond upon Thames,Q1_2324,4/1/2023,-0.093081895,-0.122187617,-0.118330645
Richmond upon Thames,Q1_2425,4/1/2024,-0.124913711,-0.107197087,-0.12648865
Richmond upon Thames,Q1_2526,4/1/2025,-0.10661856,-0.032128984,-0.074618024
Richmond upon Thames,Q2_1516,7/1/2015,0.007581463,,0.002502854
Richmond upon Thames,Q2_1617,7/1/2016,0.040374728,0.04049795,-0.006867241
Richmond upon Thames,Q2_1718,7/1/2017,0.160195315,0.092034101,0.096918562
Richmond upon Thames,Q2_1819,7/1/2018,0.15991102,0.105750687,0.054599367
Richmond upon Thames,Q2_1920,7/1/2019,0.022970179,0.09151003,0.093034149
Richmond upon Thames,Q2_2021,7/1/2020,0.05298858,0.053740707,0.117548467
Richmond upon Thames,Q2_2122,7/1/2021,0.017734188,0.022201268,0.009598305
Richmond upon Thames,Q2_2223,7/1/2022,-0.032519746,-0.077953878,-0.060458959
Richmond upon Thames,Q2_2324,7/1/2023,-0.118099837,-0.163034002,-0.134952064
Richmond upon Thames,Q2_2425,7/1/2024,-0.091189357,-0.034921612,-0.085648777
Richmond upon Thames,Q2_2526,7/1/2025,-0.120077019,-0.040351723,-0.07765302
Richmond upon Thames,Q3_1516,10/1/2015,0.025761608,,0.012092461
Richmond upon Thames,Q3_1617,10/1/2016,-0.022884081,0.028506909,0.02239787
Richmond upon Thames,Q3_1718,10/1/2017,0.195551834,0.093087347,0.083616334
Richmond upon Thames,Q3_1819,10/1/2018,0.111138364,0.10650056,0.074876143
Richmond upon Thames,Q3_1920,10/1/2019,0.054354851,0.058465743,0.105601488
Richmond upon Thames,Q3_2021,10/1/2020,-0.01452085,0.046933222,0.071344859
Richmond upon Thames,Q3_2122,10/1/2021,0.069342431,0.00318386,0.029960977
Richmond upon Thames,Q3_2223,10/1/2022,-0.091292402,-0.107204005,-0.080182183
Richmond upon Thames,Q3_2324,10/1/2023,-0.135409616,-0.153609789,-0.148855565
Richmond upon Thames,Q3_2425,10/1/2024,-0.111781868,-0.045283619,-0.115782393
Richmond upon Thames,Q3_2526,10/1/2025,-0.134678178,-0.069272619,-0.070945704
Richmond upon Thames,Q4_1415,1/1/2015,0.073391565,,0.041557997
Richmond upon Thames,Q4_1516,1/1/2016,0.01618483,0.02793804,-0.017812098
Richmond upon Thames,Q4_1617,1/1/2017,-0.004830902,0.007317456,0.041958845
Richmond upon Thames,Q4_1718,1/1/2018,0.159384753,0.083209717,0.099970521
Richmond upon Thames,Q4_1819,1/1/2019,0.080388525,0.099932712,0.052451964
Richmond upon Thames,Q4_1920,1/1/2020,0.01933047,0.06928627,0.122213364
Richmond upon Thames,Q4_2021,1/1/2021,-0.019998814,0.021366905,0.025599364
Richmond upon Thames,Q4_2122,1/1/2022,0.038665276,-0.047229863,0.029808273
Richmond upon Thames,Q4_2223,1/1/2023,-0.096594638,-0.124333804,-0.119122798
Richmond upon Thames,Q4_2324,1/1/2024,-0.125705872,-0.123790793,-0.128922373
Richmond upon Thames,Q4_2425,1/1/2025,-0.142350457,-0.047850447,-0.100420783
Richmond upon Thames,Q4_2526,1/1/2026,-0.187030739,-0.101258557,-0.072751647
Southwark,Q1_1516,4/1/2015,-0.037398681,,-0.010712469
Southwark,Q1_1617,4/1/2016,-0.003225598,-0.006970717,0.021519807
Southwark,Q1_1718,4/1/2017,0.184715314,0.073206542,0.106005945
Southwark,Q1_1819,4/1/2018,0.175419367,0.111351257,0.141731782
Southwark,Q1_1920,4/1/2019,0.094499956,0.073478681,0.127287642
Southwark,Q1_2021,4/1/2020,0.017026571,0.074529172,0.08584539
Southwark,Q1_2122,4/1/2021,-0.028091692,0.01107069,-0.065495586
Southwark,Q1_2223,4/1/2022,-0.064063715,-0.020646419,-0.122642482
Southwark,Q1_2324,4/1/2023,-0.047958552,-0.080782997,-0.108678245
Southwark,Q1_2425,4/1/2024,-0.117977266,-0.070797236,-0.058688255
Southwark,Q1_2526,4/1/2025,-0.066524678,-0.062082961,-0.042562009
Southwark,Q2_1516,7/1/2015,-0.009026745,,-0.011583357
Southwark,Q2_1617,7/1/2016,0.021583741,-0.013311291,0.01409243
Southwark,Q2_1718,7/1/2017,0.186261469,0.091992012,0.122182242
Southwark,Q2_1819,7/1/2018,0.135973712,0.109382059,0.167377538
Southwark,Q2_1920,7/1/2019,0.123800505,0.10055547,0.132262714
Southwark,Q2_2021,7/1/2020,0.059903521,0.082372252,0.079479682
Southwark,Q2_2122,7/1/2021,-0.08004494,-0.002806535,-0.101191198
Southwark,Q2_2223,7/1/2022,-0.010781818,-0.015758224,-0.106236146
Southwark,Q2_2324,7/1/2023,-0.080746846,-0.11290461,-0.120169766
Southwark,Q2_2425,7/1/2024,-0.097834615,-0.053079692,-0.033262724
Southwark,Q2_2526,7/1/2025,-0.07880771,-0.053820121,-0.023783254
Southwark,Q3_1516,10/1/2015,0.003742835,,-0.020101846
Southwark,Q3_1617,10/1/2016,-0.02285133,-0.036685937,0.011720011
Southwark,Q3_1718,10/1/2017,0.205625214,0.111507886,0.141841895
Southwark,Q3_1819,10/1/2018,0.133391266,0.087417076,0.12599613
Southwark,Q3_1920,10/1/2019,0.113781792,0.130541231,0.172252704
Southwark,Q3_2021,10/1/2020,0.01130948,0.040615042,-0.005815913
Southwark,Q3_2122,10/1/2021,-0.070617998,-0.000851576,-0.126846964
Southwark,Q3_2223,10/1/2022,-0.064430926,-0.088534831,-0.118188136
Southwark,Q3_2324,10/1/2023,-0.105050923,-0.096179583,-0.122472113
Southwark,Q3_2425,10/1/2024,-0.085914193,-0.054009442,-0.026886222
Southwark,Q3_2526,10/1/2025,-0.096723469,-0.109843223,-0.048017571
Southwark,Q4_1415,1/1/2015,-0.019288732,,-0.0317235
Southwark,Q4_1516,1/1/2016,-0.027286401,0.009939417,-0.020652407
Southwark,Q4_1617,1/1/2017,0.029525269,-0.034877583,0.052991307
Southwark,Q4_1718,1/1/2018,0.174834651,0.085688344,0.120720556
Southwark,Q4_1819,1/1/2019,0.081194744,0.063354743,0.120170386
Southwark,Q4_1920,1/1/2020,0.069880207,0.117136509,0.138768761
Southwark,Q4_2021,1/1/2021,-0.045637785,0.000110865,-0.060230609
Southwark,Q4_2122,1/1/2022,-0.095970025,-0.034923934,-0.139709883
Southwark,Q4_2223,1/1/2023,-0.052204034,-0.096840389,-0.106996922
Southwark,Q4_2324,1/1/2024,-0.105125776,-0.076236539,-0.092512154
Southwark,Q4_2425,1/1/2025,-0.089605329,-0.06203603,-0.039559143
Southwark,Q4_2526,1/1/2026,-0.219279838,-0.190269375,-0.117528049
Sutton,Q1_1516,4/1/2015,0.002124722,,-0.009319526
Sutton,Q1_1617,4/1/2016,0.030916591,-0.003915885,-0.019311403
Sutton,Q1_1718,4/1/2017,0.054976487,0.043133939,0.009854483
Sutton,Q1_1819,4/1/2018,0.155991017,0.089726192,0.049914896
Sutton,Q1_1920,4/1/2019,0.053400476,0.020121253,0.039730609
Sutton,Q1_2021,4/1/2020,0.089200113,0.060943245,0.09989332
Sutton,Q1_2122,4/1/2021,0.016944529,0.04767283,0.019774016
Sutton,Q1_2223,4/1/2022,-0.027434944,-0.053988089,-0.020196539
Sutton,Q1_2324,4/1/2023,-0.086868632,-0.023773315,-0.020200346
Sutton,Q1_2425,4/1/2024,-0.075962535,-0.063429677,-0.100206439
Sutton,Q1_2526,4/1/2025,-0.112446575,-0.058303737,-0.040297313
Sutton,Q2_1516,7/1/2015,0.019217658,,-0.00929998
Sutton,Q2_1617,7/1/2016,-0.030971113,-0.014631798,0.010701289
Sutton,Q2_1718,7/1/2017,0.104858394,0.059296644,0.009922511
Sutton,Q2_1819,7/1/2018,0.110257227,0.081344156,0.049886213
Sutton,Q2_1920,7/1/2019,0.056340464,0.007443738,0.029778077
Sutton,Q2_2021,7/1/2020,0.065316274,0.063262804,0.079852198
Sutton,Q2_2122,7/1/2021,0.036869021,0.037644193,-0.010225476
Sutton,Q2_2223,7/1/2022,-0.024107755,-0.048933741,-0.000286144
Sutton,Q2_2324,7/1/2023,-0.081054505,-0.011568302,-0.010239438
Sutton,Q2_2425,7/1/2024,-0.107279097,-0.090136475,-0.090264821
Sutton,Q2_2526,7/1/2025,-0.075768934,-0.039563745,-0.040274975
Sutton,Q3_1516,10/1/2015,0.017934019,,-0.03929135
Sutton,Q3_1617,10/1/2016,-0.054029193,-0.015791577,0.01072185
Sutton,Q3_1718,10/1/2017,0.13342374,0.06875255,0.019932157
Sutton,Q3_1819,10/1/2018,0.103806111,0.062690073,0.039862352
Sutton,Q3_1920,10/1/2019,0.057548594,0.027901922,0.049769954
Sutton,Q3_2021,10/1/2020,0.035693814,0.033405986,0.03984966
Sutton,Q3_2122,10/1/2021,0.065854491,0.021051941,0.00971411
Sutton,Q3_2223,10/1/2022,-0.084230677,-0.026565377,-0.020150848
Sutton,Q3_2324,10/1/2023,-0.073055471,-0.06232717,-0.040225984
Sutton,Q3_2425,10/1/2024,-0.124565634,-0.082899901,-0.080215831
Sutton,Q3_2526,10/1/2025,-0.084074831,-0.042713763,-0.020219131
Sutton,Q4_1415,1/1/2015,-0.012670046,,0.000712711
Sutton,Q4_1516,1/1/2016,0.018160544,-0.024961118,-0.029292873
Sutton,Q4_1617,1/1/2017,-0.047346721,0.006742756,0.04067692
Sutton,Q4_1718,1/1/2018,0.145382121,0.085702759,0.029986225
Sutton,Q4_1819,1/1/2019,0.061243664,0.025510772,0.029812345
Sutton,Q4_1920,1/1/2020,0.07630754,0.04122376,0.079711064
Sutton,Q4_2021,1/1/2021,0.0019465,0.044399797,0.020009324
Sutton,Q4_2122,1/1/2022,0.012451794,-0.024031044,-0.000195777
Sutton,Q4_2223,1/1/2023,-0.077434944,-0.023988089,-0.030196539
Sutton,Q4_2324,1/1/2024,-0.082300389,-0.052040805,-0.070231061
Sutton,Q4_2425,1/1/2025,-0.113475596,-0.076279012,-0.060155925
Sutton,Q4_2526,1/1/2026,-0.151088317,-0.088128687,-0.009768567
Tower Hamlets,Q1_1516,4/1/2015,-0.062967769,,-0.041191954
Tower Hamlets,Q1_1617,4/1/2016,0.045473309,-0.012956797,-0.007217719
Tower Hamlets,Q1_1718,4/1/2017,0.176884019,0.110820029,0.134069575
Tower Hamlets,Q1_1819,4/1/2018,0.102152857,0.084083304,0.066550253
Tower Hamlets,Q1_1920,4/1/2019,0.065507411,0.04616096,0.048129647
Tower Hamlets,Q1_2021,4/1/2020,-0.019797299,0.038101308,0.026799252
Tower Hamlets,Q1_2122,4/1/2021,-0.047099661,-0.01545374,-0.043097817
Tower Hamlets,Q1_2223,4/1/2022,-0.029105101,-0.066695817,-0.084042019
Tower Hamlets,Q1_2324,4/1/2023,-0.048184569,-0.059932142,-0.088900407
Tower Hamlets,Q1_2425,4/1/2024,-0.029579409,-0.024602502,-0.00484892
Tower Hamlets,Q1_2526,4/1/2025,-0.066370706,-0.032615179,0.006661804
Tower Hamlets,Q2_1516,7/1/2015,-0.032986001,,-0.041200538
Tower Hamlets,Q2_1617,7/1/2016,0.067879837,-0.001466304,0.053915324
Tower Hamlets,Q2_1718,7/1/2017,0.141943345,0.097760002,0.101743404
Tower Hamlets,Q2_1819,7/1/2018,0.075416254,0.076104502,0.048086728
Tower Hamlets,Q2_1920,7/1/2019,0.067303338,0.051079736,0.094267
Tower Hamlets,Q2_2021,7/1/2020,0.014996935,0.065844795,0.007889304
Tower Hamlets,Q2_2122,7/1/2021,-0.045823472,-0.024663327,-0.052496961
Tower Hamlets,Q2_2223,7/1/2022,-0.047181554,-0.101698,-0.137844581
Tower Hamlets,Q2_2324,7/1/2023,-0.026388937,-0.02262647,-0.033346779
Tower Hamlets,Q2_2425,7/1/2024,-0.058394672,-0.051481651,-0.014874707
Tower Hamlets,Q2_2526,7/1/2025,-0.000637118,-0.012870519,0.044069503
Tower Hamlets,Q3_1516,10/1/2015,-0.010871173,,-0.010204833
Tower Hamlets,Q3_1617,10/1/2016,0.035090453,-0.00319392,0.042602024
Tower Hamlets,Q3_1718,10/1/2017,0.1105488,0.090702746,0.096378616
Tower Hamlets,Q3_1819,10/1/2018,0.074295179,0.07921662,0.062850696
Tower Hamlets,Q3_1920,10/1/2019,0.07793217,0.037662745,0.079271273
Tower Hamlets,Q3_2021,10/1/2020,-0.049788626,0.046687299,-0.029072044
Tower Hamlets,Q3_2122,10/1/2021,-0.022167955,-0.028592808,-0.045484074
Tower Hamlets,Q3_2223,10/1/2022,-0.044884414,-0.100275258,-0.12676304
Tower Hamlets,Q3_2324,10/1/2023,-0.035477668,-0.029674993,-0.043501321
Tower Hamlets,Q3_2425,10/1/2024,-0.059834647,-0.034760585,-0.004969091
Tower Hamlets,Q3_2526,10/1/2025,-0.036097236,-0.042445805,0.026790559
Tower Hamlets,Q4_1415,1/1/2015,-0.106030623,,-0.072634009
Tower Hamlets,Q4_1516,1/1/2016,0.006084204,-0.008771976,-0.021638304
Tower Hamlets,Q4_1617,1/1/2017,0.038399576,-0.017337941,0.069451821
Tower Hamlets,Q4_1718,1/1/2018,0.103219829,0.086163518,0.072927985
Tower Hamlets,Q4_1819,1/1/2019,0.026865788,0.030808737,0.024060992
Tower Hamlets,Q4_1920,1/1/2020,0.054669067,0.06325465,0.068318523
Tower Hamlets,Q4_2021,1/1/2021,-0.066379083,0.006411934,-0.016883175
Tower Hamlets,Q4_2122,1/1/2022,-0.063799506,-0.075796855,-0.090960449
Tower Hamlets,Q4_2223,1/1/2023,-0.023416944,-0.053172835,-0.091363918
Tower Hamlets,Q4_2324,1/1/2024,-0.050080622,-0.05110647,-0.049793108
Tower Hamlets,Q4_2425,1/1/2025,-0.097555443,-0.03573603,-0.013312408
Tower Hamlets,Q4_2526,1/1/2026,-0.103762158,-0.102934962,-0.009192106
Waltham Forest,Q1_1516,4/1/2015,-0.03253279,,0.010036865
Waltham Forest,Q1_1617,4/1/2016,0.024286301,-0.030151344,-0.026208635
Waltham Forest,Q1_1718,4/1/2017,0.185085164,0.157657525,0.099854407
Waltham Forest,Q1_1819,4/1/2018,0.064047476,0.027077594,0.08928307
Waltham Forest,Q1_1920,4/1/2019,0.064498475,0.072918329,0.06503725
Waltham Forest,Q1_2021,4/1/2020,0.016450119,0.052831669,0.035100066
Waltham Forest,Q1_2122,4/1/2021,0.074498475,0.072918329,0.03503725
Waltham Forest,Q1_2223,4/1/2022,-0.073846363,-0.037334026,-0.055063173
Waltham Forest,Q1_2324,4/1/2023,-0.093914209,-0.151783256,-0.149594661
Waltham Forest,Q1_2425,4/1/2024,-0.066965111,-0.101133565,-0.089250981
Waltham Forest,Q1_2526,4/1/2025,-0.036934326,0.013294954,0.025260102
Waltham Forest,Q2_1516,7/1/2015,-0.003422237,,-0.000452853
Waltham Forest,Q2_1617,7/1/2016,0.034953386,0.000221469,-0.005841346
Waltham Forest,Q2_1718,7/1/2017,0.140712051,0.125213529,0.097446629
Waltham Forest,Q2_1819,7/1/2018,0.055424982,0.023436124,0.085547372
Waltham Forest,Q2_1920,7/1/2019,0.060755387,0.070826434,0.062976356
Waltham Forest,Q2_2021,7/1/2020,0.070063792,0.081617296,0.043607306
Waltham Forest,Q2_2122,7/1/2021,0.031972101,0.045917731,0.038140396
Waltham Forest,Q2_2223,7/1/2022,-0.077546116,-0.073813015,-0.101594341
Waltham Forest,Q2_2324,7/1/2023,-0.090943111,-0.154534117,-0.112452948
Waltham Forest,Q2_2425,7/1/2024,-0.05948521,-0.072541969,-0.110638514
Waltham Forest,Q2_2526,7/1/2025,-0.049281674,0.000805722,0.062955951
Waltham Forest,Q3_1516,10/1/2015,0.021692081,,0.002363023
Waltham Forest,Q3_1617,10/1/2016,0.010432032,0.017694626,0.001669256
Waltham Forest,Q3_1718,10/1/2017,0.088896098,0.08419865,0.076446789
Waltham Forest,Q3_1819,10/1/2018,0.111502867,0.066832864,0.098893775
Waltham Forest,Q3_1920,10/1/2019,-0.012061195,0.059252335,0.041425584
Waltham Forest,Q3_2021,10/1/2020,0.072120342,0.056000579,0.018222015
Waltham Forest,Q3_2122,10/1/2021,-0.002401012,0.033473736,0.005732618
Waltham Forest,Q3_2223,10/1/2022,-0.102697494,-0.096691959,-0.134430621
Waltham Forest,Q3_2324,10/1/2023,-0.080535448,-0.154306287,-0.102228494
Waltham Forest,Q3_2425,10/1/2024,-0.043110842,-0.038979535,-0.057128872
Waltham Forest,Q3_2526,10/1/2025,-0.055581921,-0.012715288,0.049487119
Waltham Forest,Q4_1415,1/1/2015,-0.023014574,,0.019771601
Waltham Forest,Q4_1516,1/1/2016,0.007948993,-0.013693067,-0.009697872
Waltham Forest,Q4_1617,1/1/2017,-0.00245867,0.016079103,-0.009922325
Waltham Forest,Q4_1718,1/1/2018,0.089748484,0.064675022,0.076916102
Waltham Forest,Q4_1819,1/1/2019,0.036085791,0.058216744,0.070405339
Waltham Forest,Q4_1920,1/1/2020,0.019903,0.050350062,0.042507043
Waltham Forest,Q4_2021,1/1/2021,0.063516082,0.055603242,0.047978758
Waltham Forest,Q4_2122,1/1/2022,-0.022845736,0.013225194,-0.024512241
Waltham Forest,Q4_2223,1/1/2023,-0.114630904,-0.123361167,-0.131000997
Waltham Forest,Q4_2324,1/1/2024,-0.09942364,-0.153684932,-0.111616347
Waltham Forest,Q4_2425,1/1/2025,-0.06150529,-0.030436987,-0.038268343
Waltham Forest,Q4_2526,1/1/2026,-0.139455606,-0.075178345,-0.03219848
Wandsworth,Q1_1516,4/1/2015,-0.01644475,,-0.000874957
Wandsworth,Q1_1617,4/1/2016,0.024474892,0.001868186,-0.020592422
Wandsworth,Q1_1718,4/1/2017,0.14784105,0.107823561,0.107308461
Wandsworth,Q1_1819,4/1/2018,0.175293983,0.103016392,0.149598171
Wandsworth,Q1_1920,4/1/2019,0.09050418,0.049679097,0.138126635
Wandsworth,Q1_2021,4/1/2020,-0.022812579,-0.006566856,0.110963198
Wandsworth,Q1_2122,4/1/2021,-0.007714013,-0.009079429,-0.051325954
Wandsworth,Q1_2223,4/1/2022,-0.091814084,-0.061936154,-0.172585588
Wandsworth,Q1_2324,4/1/2023,-0.055528755,-0.10058935,-0.087582366
Wandsworth,Q1_2425,4/1/2024,-0.062905051,-0.055728785,-0.059848531
Wandsworth,Q1_2526,4/1/2025,-0.06983847,0.023375357,-0.055834181
Wandsworth,Q2_1516,7/1/2015,-0.036329795,,-0.00083964
Wandsworth,Q2_1617,7/1/2016,0.0271955,-0.00623623,-0.009756589
Wandsworth,Q2_1718,7/1/2017,0.159105558,0.128704607,0.137696947
Wandsworth,Q2_1819,7/1/2018,0.1829374,0.091374443,0.108874175
Wandsworth,Q2_1920,7/1/2019,0.043550495,0.041801617,0.139062532
Wandsworth,Q2_2021,7/1/2020,0.031023695,0.03397607,0.094430696
Wandsworth,Q2_2122,7/1/2021,-0.021104086,-0.024473962,-0.109295234
Wandsworth,Q2_2223,7/1/2022,-0.064496374,-0.083805039,-0.133409649
Wandsworth,Q2_2324,7/1/2023,-0.073881063,-0.099441321,-0.097076157
Wandsworth,Q2_2425,7/1/2024,-0.07591194,-0.030856334,-0.047700089
Wandsworth,Q2_2526,7/1/2025,-0.075987468,0.006058542,-0.054651066
Wandsworth,Q3_1516,10/1/2015,-0.035141923,,-0.040474699
Wandsworth,Q3_1617,10/1/2016,0.034455733,0.011854837,0.039401692
Wandsworth,Q3_1718,10/1/2017,0.183014037,0.14142784,0.13889772
Wandsworth,Q3_1819,10/1/2018,0.154833054,0.07572774,0.106384336
Wandsworth,Q3_1920,10/1/2019,0.035734645,0.043323423,0.149733552
Wandsworth,Q3_2021,10/1/2020,-0.010032278,-0.00069468,0.017961823
Wandsworth,Q3_2122,10/1/2021,-0.04051015,-0.034060137,-0.079112763
Wandsworth,Q3_2223,10/1/2022,-0.079554406,-0.087329223,-0.134963591
Wandsworth,Q3_2324,10/1/2023,-0.070336609,-0.086971722,-0.105987221
Wandsworth,Q3_2425,10/1/2024,-0.071793817,-0.004954532,-0.039507135
Wandsworth,Q3_2526,10/1/2025,-0.102177001,-0.025221516,-0.059624858
Wandsworth,Q4_1415,1/1/2015,-0.008839651,,-0.001610725
Wandsworth,Q4_1516,1/1/2016,-0.006578864,0.001133981,-0.04091616
Wandsworth,Q4_1617,1/1/2017,0.05526042,0.012415502,0.05964891
Wandsworth,Q4_1718,1/1/2018,0.155446148,0.106154913,0.146572693
Wandsworth,Q4_1819,1/1/2019,0.127534502,0.057609974,0.117214283
Wandsworth,Q4_1920,1/1/2020,-0.025703404,0.015353963,0.136219524
Wandsworth,Q4_2021,1/1/2021,-0.002255854,-0.019211457,-0.025793537
Wandsworth,Q4_2122,1/1/2022,-0.064975354,-0.064138769,-0.133556802
Wandsworth,Q4_2223,1/1/2023,-0.078864674,-0.086848652,-0.094751689
Wandsworth,Q4_2324,1/1/2024,-0.092138683,-0.085194817,-0.089613086
Wandsworth,Q4_2425,1/1/2025,-0.050013119,0.019318669,-0.042032291
Wandsworth,Q4_2526,1/1/2026,-0.214521073,-0.09865975,-0.108778371
Westminster,Q1_1516,4/1/2015,-0.014410166,,-0.034981909
Westminster,Q1_1617,4/1/2016,0.035509599,0.015491668,0.004978374
Westminster,Q1_1718,4/1/2017,0.177040283,0.053304814,0.105237063
Westminster,Q1_1819,4/1/2018,0.069126393,0.064698143,0.096269708
Westminster,Q1_1920,4/1/2019,0.101780601,0.039866304,0.15233406
Westminster,Q1_2021,4/1/2020,-0.020468141,-0.005105516,-0.023230173
Westminster,Q1_2122,4/1/2021,-0.150023023,-0.028091903,-0.033209441
Westminster,Q1_2223,4/1/2022,-0.1093212,-0.064227755,-0.14811154
Westminster,Q1_2324,4/1/2023,0.008135165,-0.069210353,-0.03957027
Westminster,Q1_2425,4/1/2024,0.016620014,0.016456745,0.004629814
