Day,headline,count,Rank_Day,Top_Day,Headline_Source
2017-01-31,"Value of goods stolen in Hatton Garden raid was 25m, court told",10,1,True,http://www.thetottenhamindependent.co.uk/news/national/15059834.Value_of_goods_stolen_in_Hatton_Garden_raid_was___25m__court_told/
2017-01-31,'Gems worth 25m were stolen in Hatton Garden vault raid',2,2,True,http://www.standard.co.uk/news/crime/value-of-hatton-garden-loot-has-risen-to-25m-court-hears-a3454456.html
2017-01-31,Man stabbed cousin repeatedly with kitchen knife in 'horrific' assault,2,3,True,http://www.standard.co.uk/news/crime/holloway-stabbing-man-sentenced-after-stabbing-his-cousin-repeatedly-in-chest-with-kitchen-knife-a3454706.html
2017-02-01,Driver convicted of threatening BBC's Jeremy Vine with cocked-gun gesture,2,1,True,http://www.mirror.co.uk/news/uk-news/driver-guilty-making-cocked-gun-9735361
2017-02-02,Tunisia attack survivor describes coming face to face with gunman,11,1,True,http://www.wiltsglosstandard.co.uk/news/national/15066373.Man_gave_dying_fiancee_mouth_to_mouth_after_Tunisia_terror_attack__inquest_told/
2017-02-03,Man charged with causing death by dangerous driving after A13 crash,2,1,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15069916.Man_charged_with_causing_death_by_dangerous_driving_after_A13_crash/
2017-02-04,Tributes paid to tragic Richie who died in A13 horror crash - lorry driver in court on death by dangerous driving charge,2,1,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15070940.Tributes_paid_to_tragic_Richie_who_died_in_A13_horror_crash__lorry_driver_in_court_on_death_by_dangerous_driving_charge/
2017-02-06,Teenager who killed tourist in knife rampage could be locked up indefinitely,8,1,True,http://www.westerntelegraph.co.uk/news/national/15072352.Teenager_who_killed_tourist_in_knife_rampage_could_be_locked_up_indefinitely/
2017-02-06,Quiet day at Sandringham for Queen as London gun salutes mark Sapphire Jubilee,6,2,True,http://www.yeovilexpress.co.uk/news/national/15072351.Queen_is_first_British_monarch_to_reach_Sapphire_Jubilee_after_65_year_reign/
2017-02-06,Tributes paid to tragic Richie who died in A13 horror crash - lorry driver in court on death by dangerous driving charge,1,3,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15070940.Tributes_paid_to_tragic_Richie_who_died_in_A13_horror_crash__lorry_driver_in_court_on_death_by_dangerous_driving_charge/
2017-02-07,Teenager to be sentenced over knife attack on American tourist,10,1,True,http://www.greenocktelegraph.co.uk/news/15074351.Teenager_to_be_sentenced_over_knife_attack_on_American_tourist/
2017-02-07,Rolf Harris ACQUITTED of one charge of indecent assault,2,2,True,http://www.express.co.uk/news/uk/764144/Rolf-Harris-acquitted-charge-indecent-assault
2017-02-13,Poll reveals police support for Tasers but no clamour for regular firearms,4,1,True,http://www.wiltsglosstandard.co.uk/news/national/15087553.Poll_reveals_police_support_for_Tasers_but_no_clamour_for_regular_firearms/
2017-02-14,Coroner links nightclub knife attack to death of 'gangster' in mansion,2,1,True,http://www.thetottenhamindependent.co.uk/news/national/15091230.Coroner_links_nightclub_knife_attack_to_death_of__gangster__in_mansion/
2017-02-19,Man and woman die of 'knife wounds' following disturbance,7,1,True,http://www.yeovilexpress.co.uk/news/national/15102946.Man_and_woman_die_of__knife_wounds__following_disturbance/
2017-02-19,Lotto rapist's victim calls for police to reopen fraud probe over 2.5m 'scam',1,2,True,http://www.dailyrecord.co.uk/news/uk-world-news/lotto-rapists-victim-calls-police-9851739
2017-02-20,Lotto rapist's victim calls for police to reopen fraud probe over 2.5m 'scam',1,1,True,http://www.dailyrecord.co.uk/news/uk-world-news/lotto-rapists-victim-calls-police-9851739
2017-02-23,Shocking footage shows sexual harassment suffered by women in Britain EVERY DAY,2,1,True,http://www.mirror.co.uk/tv/tv-news/shocking-footage-shows-sexual-harassment-9898625
2017-03-01,Burglar jailed for eight years for 1m raid on Simon Cowells west London home,5,1,True,http://www.harwichandmanningtreestandard.co.uk/news/national/15126243.Burglar_jailed_for_eight_years_for___1m_raid_on_Simon_Cowell___s_west_London_home/
2017-03-03,Essex police prepared for Paris-style terror attack...but more firearms officers needed,4,1,True,http://www.harwichandmanningtreestandard.co.uk/news/15130082.Police_in_Essex_are_prepared_for_Paris_style_marauding_terrorist_attack_but_more_firearms_officers_are_needed/
2017-03-07,"Three knife-wielding burglars storm into man's flat to steal phone and keys to his 20,000 BMW",2,1,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15137345.Three_men_storm_into_Basildon_flat_with_knives_to_steal_BMW/
2017-03-10,Police scramble helicopter and dog unit to hunt for gunman on the run after he threatens stranger in the street,2,1,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15145934.Police_scramble_helicopter_and_dog_unit_to_hunt_for_gunman_on_the_run_after_he____threatens_stranger_in_the_street___/
2017-03-13,PICTURE: Man caught on CCTV throwing rucksack with this 20cm knife inside into bushes,2,1,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15149312.PICTURE__Man_caught_on_CCTV_throwing_rucksack_with_this_20cm_knife_inside_into_bushes/
2017-03-19,Met fights mock-gun battle on Thames during terrorism test,5,1,True,http://www.dailymail.co.uk/wires/pa/article-4328934/Met-fights-mock-gun-battle-Thames-terrorism-test.html
2017-03-21,"UPDATED: Boy, 14, attacked outside fried chicken takeaway is third stabbing victim in days",3,1,True,http://www.harwichandmanningtreestandard.co.uk/news/north_essex_news/15170933.Boy__14__stabbed_outside_fried_chicken_takeaway/
2017-03-22,breaking live four dead after westminster terror attack including police officer and his attacker who was shot 1,4,1,True,http://www.skegnessstandard.co.uk/news/crime/breaking-live-four-dead-after-westminster-terror-attack-including-police-officer-and-his-attacker-who-was-shot-1-7879580
2017-03-22,"UPDATED: Boy, 14, attacked outside fried chicken takeaway is third stabbing victim in days",2,2,True,http://www.harwichandmanningtreestandard.co.uk/news/north_essex_news/15170933.Boy__14__stabbed_outside_fried_chicken_takeaway/
2017-03-22,northampton mp told to stay in parliament after police officer stabbed and one person shot in central london 1,2,3,True,http://www.daventryexpress.co.uk/news/northampton-mp-told-to-stay-in-parliament-after-police-officer-stabbed-and-one-person-shot-in-central-london-1-7879746
2017-03-23,Armed police in overnight raid in Birmingham linked to London terror attack,2,1,True,http://www.mirror.co.uk/news/uk-news/armed-police-raid-flat-birmingham-10080935
2017-03-23,Live: Police raid second Birmingham address over terror attack,2,2,True,http://www.birminghammail.co.uk/news/midlands-news/live-london-terrorist-attack-birmingham-12783861
2017-03-23,london attack five dead and policeman stabbed as knifeman brings terror to westminster 1,2,3,True,http://www.wakefieldexpress.co.uk/news/crime/london-attack-five-dead-and-policeman-stabbed-as-knifeman-brings-terror-to-westminster-1-8453471
2017-03-26,Ranting Brit ISIS thug called for lone wolf knife rampages before London attack,1,1,True,http://www.mirror.co.uk/news/uk-news/ranting-british-isis-thug-called-10104900
2017-03-27,Ranting Brit ISIS thug called for lone wolf knife rampages before London attack,1,1,True,http://www.mirror.co.uk/news/uk-news/ranting-british-isis-thug-called-10104900
2017-03-29,"Superfan who spent 5,000 on Ben Mitchell shrine speaks of his terror as knife-wielding burglar storms into his home",3,1,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15187503.Superfan_who_spent___5_000_on_Ben_Mitchell_shrine_speaks_of_his_terror_as_knife_wielding_burglar_storms_into_his_home/
2017-03-29,Man who 'killed Brit while high on cocaine also raped a woman',1,2,True,http://www.dailymail.co.uk/news/article-4361014/Man-killed-Brit-high-raped-ex-girlfriend.html
2017-03-30,Man who 'killed Brit while high on cocaine also raped a woman',1,1,True,http://www.dailymail.co.uk/news/article-4361014/Man-killed-Brit-high-raped-ex-girlfriend.html
2017-04-04,May demands probe into Syria chemical weapons attack,9,1,True,http://www.enfieldindependent.co.uk/news/national/15203064.May_demands_probe_into_Syria____chemical_weapons_attack___/
2017-04-04,UPDATED: Man to appear in court charged with robbery and possession of a firearm after two Asda security guards robbed,3,2,True,http://www.maldonandburnhamstandard.co.uk/news/north_essex_news/15202660.Man_arrested_in_connection_with_armed_robbery_and_attempted_armed_robbery/
2017-04-04,Two 15 year olds forced onto train by man armed with knife,2,3,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15202272.Two_15_year_olds_forced_onto_train_by_man_armed_with_knife/
2017-04-05,Burglar who stole stuffed chimpanzee in a top hat spared jail,2,1,True,http://www.mirror.co.uk/news/uk-news/burglar-who-stole-stuffed-chimpanzee-10160964
2017-04-06,"Boy, 15, threatened with a knife and robbed of his bike by brazen gang of a dozen youths",2,1,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15206062.Boy__15__threatened_with_a____knife____and_robbed_of_his_bike_by_brazen_gang_of_a_dozen_youths/
2017-04-10,Drug dealer who refused to give up his criminal ways despite being shot in the head is jailed,2,1,True,http://www.maldonandburnhamstandard.co.uk/news/south_essex_news/15212558.Drug_dealer_who_was_shot_in_head_is_jailed/
2017-04-11,CCTV shows moments before homeless man killed hotel worker in violent sex attack,2,1,True,http://www.mirror.co.uk/news/uk-news/cctv-shows-haunting-moment-homeless-10203512
2017-04-12,"Homeless man jailed for killing hotel worker in ""shocking and wicked"" sex attack",2,1,True,http://www.mirror.co.uk/news/uk-news/homeless-killer-jailed-least-30-10210730
2017-04-14,Young British woman stabbed to death by crazed knifeman in Good Friday attack,2,1,True,https://www.thesun.co.uk/news/3332731/british-woman-stabbed-death-jerusalem-israel-tram-knife-attack-hannah-bladon/
2017-04-16,Stabbing victims father urges all families to address knife crime increase,7,1,True,http://www.westerntelegraph.co.uk/news/national/15227679.Three_teenagers_held_over_death_of_man_from_stab_wounds/
2017-04-18,Met chief pledges to tackle knife and gun crime before celebrity inquiries,2,1,True,https://www.thetimes.co.uk/edition/news/police-chief-on-collision-course-with-may-over-stop-and-search-bjm6zfb3x
2017-04-19,Met chief pledges to tackle knife and gun crime before celebrity inquiries,1,1,True,https://www.thetimes.co.uk/edition/news/police-chief-on-collision-course-with-may-over-stop-and-search-bjm6zfb3x
2017-04-21,"Class A drugs, weapons and cash found following police operation in church grounds",2,1,True,http://www.maldonandburnhamstandard.co.uk/news/north_essex_news/15238154.Drugs__weapons_and_cash_found_during_police_operation_on_church_grounds/
2017-04-22,Panic at central Paris train station as 'knife-wielding man threatens police',2,1,True,http://www.mirror.co.uk/news/world-news/paris-gare-du-nord-knife-10274783
2017-04-24,Ukip integration agenda attacked as Islamophobic,1,1,True,https://www.thetimes.co.uk/edition/news/ukip-calls-for-annual-medical-checks-on-girls-at-risk-of-fgm-qjbwgts38
2017-04-25,Two days of knife violence leave three dead in capital,2,1,True,https://www.thetimes.co.uk/edition/news/two-days-of-knife-violence-leave-three-dead-in-capital-sz8nd36zf
2017-04-25,Ukip integration agenda attacked as Islamophobic,1,2,True,https://www.thetimes.co.uk/edition/news/ukip-calls-for-annual-medical-checks-on-girls-at-risk-of-fgm-qjbwgts38
2017-04-27,"Woman terror suspect, 20, shot by heavily-armed cops in London raid told officers to 'get off' as they tried to treat wounds - as six are arrested over 'active' terror plot",1,1,True,https://www.thesun.co.uk/news/3433321/terror-raid-willesden-shooting/
2017-04-28,Man in 20s dies in latest knife attack in London,5,1,True,http://www.dailymail.co.uk/wires/pa/article-4456532/Man-20s-dies-latest-knife-attack-London.html
2017-04-28,"Woman terror suspect, 20, shot by heavily-armed cops in London raid told officers to 'get off' as they tried to treat wounds - as six are arrested over 'active' terror plot",1,2,True,https://www.thesun.co.uk/news/3433321/terror-raid-willesden-shooting/
2017-04-30,Woman shot during police terror raid discharged from hospital,7,1,True,http://www.dailymail.co.uk/wires/pa/article-4460600/Woman-shot-police-terror-raid-discharged-hospital.html
2017-04-30,oman shot and arrested during London police anti-terror raid 'may have been pregnant',2,2,True,https://www.thesun.co.uk/news/3449584/willesden-terror-arrest-woman-burka-pregnant-claims/
2017-05-04,Police were not wearing bodycams when woman was shot in counter-terror raid,5,1,True,http://www.westerntelegraph.co.uk/news/national/15266007.Police____were_not_wearing_bodycams____when_woman_was_shot_in____counter_terror____raid/
2017-05-07,Obsessed ex threatened to stab and burn Girls Aloud star Nicola in stalking hell,2,1,True,http://www.mirror.co.uk/3am/celebrity-news/obsessed-ex-threatened-stab-burn-10373978
2017-05-11,Former N-Dubz singer Dappy arrested following alleged knife incident,4,1,True,http://www.yeovilexpress.co.uk/news/national/15280006.Former_N_Dubz_singer_Dappy_arrested_following_alleged_knife_incident/
2017-05-11,Women in court over all-female knife plot,1,2,True,https://www.thetimes.co.uk/edition/news/women-in-court-over-all-female-knife-plot-ptrvj2260
2017-05-12,Women in court over all-female knife plot,1,1,True,https://www.thetimes.co.uk/edition/news/women-in-court-over-all-female-knife-plot-ptrvj2260
2017-05-13,Hackers who took down NHS  used cyber weapons stolen from American SPIES,2,1,True,http://www.mirror.co.uk/news/uk-news/hackers-who-took-down-nhs-10413153
2017-05-17,union jumped the gun by holding possible strike talks says northamptonshire s fire chief 1,2,1,True,http://www.daventryexpress.co.uk/news/union-jumped-the-gun-by-holding-possible-strike-talks-says-northamptonshire-s-fire-chief-1-7963586
2017-05-19,Rolf Harris released from prison & will attend indecent assault trial in person,2,1,True,http://www.manchestereveningnews.co.uk/news/uk-news/rolf-harris-released-prison-attend-13059616
2017-05-23,Hairdresser admits dangerous driving after M25 lorry crash,2,1,True,http://www.enfieldindependent.co.uk/news/15303294.Hairdresser_admits_dangerous_driving_after_M25_lorry_crash/
